1552;20060000;614;
1553;2007;615;
1554;2007;616;
1555;2008;617;
1556;2008;618;
1557;902;625;
1558;12119090;625;
1559;21069090;625;
1560;20081900;648;
1561;00813;660;
1562;909;660;
1563;69010000;277;
1564;6902;278;
1565;6904;279;
1566;6905;280;
1567;69060000;281;
1568;6907;282;
1569;6907;283;
1570;6910;284;
1571;34022000;340;
1572;34022000;341;
1573;34022000;342;
1574;71171900;980;
1575;62099090;981;
1576;96159000;762;
1577;82130000;979;
1578;67049000;998;
1579;96151100;762;
1580;35061090;987;
1581;96151900;762;
1582;69139000;983;
1583;69131000;983;
1584;67041900;998;
1585;33042010;705;
1586;33042010;937;
1587;96063000;979;
1588;96063000;983;
1589;96063000;987;
1590;96063000;998;
1591;96063000;999;
1592;96063000;1000;
1593;96063000;1001;
1594;62121000;981;
1595;62121000;1002;
1596;85101000;856;
1597;71179000;603;
1598;70099200;998;
1599;62011300;981;
1600;35069900;1000;
1601;84145110;857;
1602;42021210;741;
1603;94054090;895;
1604;39262000;1008;
1605;39262000;1009;
1606;33049100;1011;
1607;42023200;1012;
1608;90041000;1014;
1609;73239300;1015;
1610;39206219;1016;
1611;33041000;1017;
1612;71179000;1018;
1613;33049100;1019;
1614;42022100;1020;
1615;48191000;1021;
1616;90173020;1022;
1617;69139000;1023;
1618;83063000;1024;
1619;96100000;1025;
1620;61178090;1026;
1621;83062100;1027;
1622;44140000;1028;
1623;30059019;1029;
1624;68052000;1030;
1625;82032010;1031;
1626;82121010;1032;
1627;61171000;1033;
1628;73239900;1035;
1629;39264000;1036;
1630;65040010;1037;
1631;62093000;1038;
1632;91022100;1039;
1633;91022100;1040;
1634;96170010;1041;
1635;71132000;1042;
1636;65059010;1043;
1637;71171900;1045;
1638;38089429;1046;
1639;65059012;1047;
1640;42021900;1048;
1641;6505001;1049;
1642;65050012;1050;
1643;84248990;1051;
1644;39249000;1052;
1645;70109022;1053;
1646;33049900;1054;
1647;65059011;1055;
1648;48161000;1056;
1649;95030031;1057;
1650;84244100;1058;
1651;39233000;1059;
1652;33049910;1060;
1653;33042090;1061;
1654;65050029;1062;
1655;62160000;1064;
1656;42033000;1065;
1657;61169300;1066;
1658;66019190;1067;
1659;34051000;1069;
1660;8305.20.00;1071;
1661;8305.20.00;1072;
1662;83052000;1073;
1663;48219000;1074;
1664;39172900;1075;
1665;18040000;1076;
1666;61166200;1078;
1667;94051099;1079;
1668;65050021;1081;
1669;8205.51.00;1082;
1670;8205.51.00;1083;
1671;65050011;1085;
1672;39232910;1086;
1673;66019900;1087;
1674;64069090;1088;
1675;65050031;1089;
1676;84244900;1090;
1677;61169200;1091;
1678;4202.92.00;1092;
1679;6704.11.00;1093;
1680;67041100;1094;
1681;96050000;1095;
1682;94049000;1096;
1683;42023100;1097;
1684;82055100;1099;
1685;42021220;1100;
1686;84282090;1101;
1687;65040090;1102;
1688;29141100;1104;
1689;48193000;1106;
1690;6505.00.90;1107;
1691;65050090;1108;
1692;65050019;1110;
1693;65050032;1113;
1694;61142000;1115;
1695;39233090;1117;
1696;85051990;1119;
1697;91069000;1121;
1698;42021100;1123;
1699;73269090;1125;
1700;70139110;1127;
1701;33074900;1128;
1702;70134900;1129;
1703;91061000;1130;
1704;70109012;1131;
1705;39231090;1133;
1706;67042000;1134;
1707;61045900;1136;
1708;94051190;1137;
1709;90066900;1138;
1710;85312000;1140;
1711;39241000;1141;
1712;85098090;1142;
